,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
235,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.36363636363636365,0.36363636363636365,3.35,0.715,5228.4,744.2,5972.599999999999,5972.599999999999,7461.0,1.25,1.1842857142857144,7461.0,0.0,1.0,522.84,3764.448,595.36,4778.08,4.244480467618411,12.72789610071777,0.12805312757839588,0.1280701595742881,67.04480451217371,201.04682126213004,28.659746855637135,69.85403779831618,0.6771895919097645,0.5153603304069528,1.2561171660495354,-0.7407568356425825,0.5192820162346748,1004.8893400062373,3700.6706599937625,76.24785020414816,667.9521497958519,1081.1371902103854,4368.622809789615,4368.622809789615,1233.6328906186818,5704.527109381318,2.5466882805710465,7.636737660430661,4.84277845446892,3141.4247346455522,3141.4247346455522,1004.8893400062373,76.24785020414816,1081.1371902103854,5972.599999999999
236,MD,5,OP,MD,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2857142857142857,0.2857142857142857,3.353,0.708,6870.0,613.8,7483.8,7483.8,8711.4,1.25,0.9679333333333333,8711.4,0.0,1.0,687.0,4946.400000000001,491.03999999999996,5987.040000000001,1.947432990521689,5.84022977063631,0.11505087280171308,0.11506275236389632,70.36225413901279,211.01200059348784,47.92059357002654,69.6515260925615,0.44666955355927324,0.5168587397806443,0.7512427814023853,-0.23438404162174098,0.16586994698166976,1256.0876372263938,4926.912362773606,56.50041392076764,557.2995860792323,1312.5880511471614,5484.211948852839,27421.059744264196,1425.5888789886967,6598.811121011303,1.1684597943130133,3.504137862381786,2.1149986096004874,1665.6731418926756,8328.365709463378,6280.438186131969,282.5020696038382,6562.940255735807,37419.0
237,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2857142857142857,0.2857142857142857,3.502,0.592,8255.9,486.9,8742.8,8742.8,9716.599999999999,1.25,1.079622222222222,9716.599999999999,0.0,1.0,825.59,5944.248,389.52,6994.24,2.729184890574566,8.183983637029792,0.12340226769698755,0.12341232044965592,70.02766470661219,209.9913655822962,37.86339053907139,68.97557731624008,0.4581592060363687,0.5219238663990698,0.9507864849781863,-0.42886261857911645,0.30555053948473043,1559.1236829532827,5871.186317046717,48.07156706154997,438.82843293845,1607.1952500148327,6310.014749985166,6310.014749985166,1703.3383841379327,7187.671615862067,1.6375109343447396,4.910390182217875,2.8923391331876287,2789.1322297747047,2789.1322297747047,1559.1236829532827,48.07156706154997,1607.1952500148327,8742.8
238,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,70,8100.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3076923076923077,0.3076923076923077,3.502,0.592,8371.4,515.3,8886.699999999999,8886.699999999999,9917.3,1.25,1.224358024691358,9917.3,0.0,1.0,837.14,6027.407999999999,412.24,7109.36,5.357822822113123,16.059233573229275,0.12967098873246438,0.12970609109788542,68.73960615823457,206.0361881454487,25.49136136623236,68.66840217603055,0.8685240852984718,0.5242585943344723,1.4122431314197332,-0.8879845370852609,0.6285701919938134,1618.7199548539656,5915.540045146034,53.47003899419229,461.82996100580766,1672.1899938481579,6377.370006151841,19132.110018455525,1779.1300718365426,7301.029928163456,3.214693693267874,9.635540143937565,5.700011719463389,5718.901537262347,17156.70461178704,4856.159864561897,160.41011698257685,5016.569981544474,26660.1
239,PM-Late,3,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2857142857142857,0.2857142857142857,3.506,0.708,4821.1,351.0,5172.1,5172.1,5874.1,1.25,0.6526777777777778,5874.1,0.0,1.0,482.11000000000007,3471.192000000001,280.8,4137.68,0.9063002534983369,2.7187468672106183,0.11391021619822403,0.11389572135758726,82.53763640471041,247.59889400459852,67.07726066717285,69.9643551881387,0.2981687182796979,0.5145477279565239,0.5366945465860109,-0.022146818629486975,0.01568618261020768,877.5142311855459,3461.475768814454,31.981918557210502,319.0180814427895,909.4961497427564,3780.4938502572436,11341.48155077173,973.4599868571775,4418.530013142823,0.5437801520990021,1.631248120326371,0.9700339152685745,529.3452666339957,1588.035799901987,2632.5426935566375,95.9457556716315,2728.488449228269,15516.300000000001
240,Night,8,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,1854.0,300.3,2154.3,2154.3,2754.9,1.25,0.3443625,2754.9,0.0,1.0,185.4,1334.88,240.24,1723.4400000000003,6.2999830109948824,18.89974536973692,0.003540970978675685,0.001916182012855453,688.4483231689287,2065.3227136338505,69.88513217220175,69.9999983873571,3.9001653661935194,7.200000165871845,7.211834396450872,-0.011834230579026439,0.008284077515610519,190.1267713400146,1478.4732286599854,0.46034356676839405,299.8396564332316,190.587114906783,1778.312885093217,14226.503080745735,191.5078020403198,2377.99219795968,52.919857292357015,158.75786110579014,6.330416440597373,10134.564766804127,81076.51813443302,1521.014170720117,3.6827485341471524,1524.696919254264,17234.4
241,AM-Early,1,OP,AM,8,NB,8NB,8.4,70,8800.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2903225806451613,0.2903225806451613,3.35,0.715,8839.5,701.4,9540.9,9540.9,10943.7,1.25,1.2436022727272729,10943.7,0.0,1.0,883.95,6364.4400000000005,561.12,7632.72,5.717107563788387,16.75379593239503,0.11346036762437206,0.11456868170935461,72.92533854345139,213.7053093064787,22.671310820180913,68.61208285652653,8.178544296571038,7.345644950815808,22.230739280913717,-14.885094330097909,10.521517496639602,1606.0617021232588,6349.488297876741,64.28677868075306,637.1132213192469,1670.3484808040118,6986.601519195988,6986.601519195988,1798.922038165518,8260.827961834482,48.023703535822456,140.73188583211825,6.141877095820132,86176.23064082017,86176.23064082017,1606.0617021232588,64.28677868075306,1670.3484808040118,9540.9
242,AM-Peak,2,Peak,AM,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.35,0.715,7204.1,574.4,7778.5,7778.5,8927.3,1.25,1.1159124999999999,8927.3,0.0,1.0,720.4100000000001,5186.952000000001,459.52,6222.8,4.080184322522346,12.089090011008484,0.1199589342548575,0.1205021052006968,70.41648961515945,208.6354963225426,34.087746906411084,69.50720187354852,11.978950388423543,7.251047178059413,14.785371452790555,-7.534324274731142,5.309760016953389,1342.6312339511019,5141.058766048898,55.37312738182419,519.0268726181757,1398.004361332926,5660.085638667074,11320.171277334148,1508.7506160965745,6698.139383903425,34.2735483091877,101.54835609247127,4.3974066196364445,51639.786515570646,103279.57303114129,2685.2624679022038,110.74625476364838,2796.008722665852,15557.0
243,AM-Shoulder,1,OP,AM,8,NB,8NB,8.4,70,9600.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2727272727272727,0.2727272727272727,3.35,0.715,5523.2,797.6,6320.8,6320.8,7916.0,1.25,0.8245833333333333,7916.0,0.0,1.0,552.32,3976.704,638.08,5056.64,1.2755728111476206,3.8187769671219094,0.11053738840765388,0.11061575688884828,71.70535431645611,214.66963946702413,59.304915238869185,69.87608017193088,5.426244561134248,7.212768643574487,8.498452412755023,-1.2856837691805367,0.9089166889285164,991.8944746302709,3978.985525369729,70.58170215563632,727.0182978443637,1062.4761767859072,4706.003823214093,4706.003823214093,1203.6395810971799,6160.04041890282,10.714811613640013,32.07772652382404,1.4445212376440806,12892.062975608289,12892.062975608289,991.8944746302709,70.58170215563632,1062.4761767859072,6320.8
244,MD,5,OP,MD,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.353,0.708,6374.1,593.2,6967.3,6967.3,8153.700000000001,1.25,1.0192125,8153.700000000001,0.0,1.0,637.4100000000001,4589.352000000001,474.56000000000006,5573.84,2.3283943680099504,6.9467056960227485,0.1214039438227209,0.1216248585753177,69.11414010356884,206.2002886321722,43.55717244049744,69.72651175086648,7.029960026493201,7.228240555053105,11.570999028656052,-4.342758473602947,3.059699320059236,1194.575432390692,4542.114567609308,57.71829288550278,535.4817071144972,1252.2937252761947,5077.596274723805,25387.981373619026,1367.7303110472003,6148.559688952801,19.558512691283585,58.35232784659109,2.5412526140319756,26732.11550430935,133660.57752154674,5972.87716195346,288.59146442751387,6261.468626380974,34836.5
245,PM-Shoulder,1,OP,PM,8,NB,8NB,8.4,70,7200.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3333333333333333,0.3333333333333333,3.502,0.592,6599.7,394.9,6994.599999999999,6994.599999999999,7784.4,1.25,1.0811666666666666,7784.4,0.0,1.0,659.97,4751.784,315.92,5595.68,2.69957418988265,8.060776874905452,0.1361826476990403,0.1362920385780544,67.78059661135966,202.3890537180951,38.902787673621994,69.6236295503559,7.317162504409958,7.238921660001617,12.955369785536908,-5.71644812553529,4.028758849875835,1307.0805264139365,4632.649473586063,43.057380827578946,351.84261917242105,1350.1379072415154,4984.492092758484,4984.492092758484,1436.2526688966732,5688.177331103327,22.676423195014262,67.7105257492058,2.8705488321504884,32555.349060143584,32555.349060143584,1307.0805264139365,43.057380827578946,1350.1379072415154,6994.599999999999
246,PM-Peak,3,Peak,PM,8,NB,8NB,8.4,70,6800.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.34615384615384615,0.34615384615384615,3.502,0.592,6008.1,370.5,6378.6,6378.6,7119.6,1.25,1.0470000000000002,7119.6,0.0,1.0,600.8100000000001,4325.832,296.40000000000003,5102.880000000001,2.9511955991561583,8.813457752946345,0.14269564892372838,0.14279974439972265,66.56076766186831,198.7772392854239,42.7747725716599,69.74429014644197,11.230455421795773,7.22639801683768,11.782645931212299,-4.556247914374619,3.20785215184861,1218.08740437503,4189.20259562497,42.3258442400778,328.1741557599222,1260.413248615108,4517.3767513848925,13552.130254154677,1345.0649370952633,5173.725062904737,24.79004303291173,74.03304512474931,3.1480557917068603,33329.95030887354,99989.85092662061,3654.26221312509,126.9775327202334,3781.2397458453233,19135.800000000003
247,PM-Late,3,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,4350.9,321.2,4672.099999999999,4672.099999999999,5314.5,1.25,0.6643125,5314.5,0.0,1.0,435.09,3132.6479999999997,256.96,3737.68,0.9269532460790777,2.7764876935903646,0.12455096938641423,0.12461002075347544,79.50220868459752,238.13164791183777,66.93548952043356,69.9740932901505,4.437196163703811,7.20266567671185,7.529637918702942,-0.32697224199109254,0.23074654309205997,825.2643451464116,3090.5456548535876,32.019790932813045,289.1802090671869,857.2841360792247,3379.7258639207744,10139.177591762324,921.3237179448508,3958.0862820551483,7.786407267064253,23.322496626159065,0.9960338505601041,7172.625760297892,21517.877280893677,2475.7930354392347,96.05937279843914,2571.852408237674,14016.3
248,Night,8,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,1659.5,278.8,1938.3,1938.3,2495.9,1.25,0.31198750000000003,2495.9,0.0,1.0,165.95000000000002,1194.84,223.04000000000002,1550.64,6.299971559408253,18.89978182400719,0.0031663032900941007,0.001775378838385554,759.0751386093153,2277.20940840114,69.9363364137763,69.9999991863103,3.544379207347662,7.200000083693798,7.206554215509641,-0.006554131815843078,0.004587950856748737,169.73322582313605,1323.8167741768639,0.39598049611351405,278.4040195038865,170.12920631924956,1602.2207936807504,12817.766349446003,170.9211673114766,2159.0288326885234,52.91976109902933,158.75816732166038,6.329297970948371,9045.10689898606,72360.85519188848,1357.8658065850884,3.1678439689081124,1361.0336505539965,15506.4
249,AM-Early,1,OP,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,4237.7,336.3,4574.0,4574.0,5246.6,1.25,0.8744333333333334,5246.6,0.0,1.0,423.77,3051.1440000000002,269.04,3659.2000000000003,1.3854011841399605,4.14722913839254,0.14292691337802468,0.14301337018981053,64.34894349697984,192.62998801399132,57.57838052571549,69.96299999538286,6.586464305462011,7.203807727416792,8.753285441484499,-1.5494777140677067,1.0872998090391497,859.8605941918797,2954.0694058081203,38.47631711586663,297.8236828841334,898.3369113077464,3251.8930886922535,3251.8930886922535,975.2895455394796,3847.540454460521,11.637369946775669,34.83672476249734,1.5036919577346837,11346.904706505262,11346.904706505262,859.8605941918797,38.47631711586663,898.3369113077464,4574.0
250,AM-Peak,2,Peak,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,5120.3,416.7,5537.0,5537.0,6370.4,1.25,1.0617333333333332,6370.4,0.0,1.0,512.0300000000001,3686.6160000000004,333.36,4429.6,3.2845821744239063,9.790692366205924,0.13798389390290977,0.13826256168030926,65.6865944124102,195.79879702307883,40.93909267172474,69.89643570833606,12.743663163036409,7.210668110504116,12.310971423851218,-5.100303313347101,3.577679996695852,1020.7236310047697,3587.5463689952308,46.09120756174789,370.60879243825207,1066.8148385665177,3958.155161433483,7916.310322866966,1158.9972536900134,4699.372746309987,27.590490265160813,82.24181587612976,3.5656754479970134,31952.890010458446,63905.78002091689,2041.4472620095394,92.18241512349579,2133.6296771330353,11074.0
251,AM-Shoulder,1,OP,AM,8,SB,8SB,8.4,70,6800.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.34615384615384615,0.34615384615384615,3.35,0.715,5002.4,722.4,5724.799999999999,5724.799999999999,7169.599999999999,1.25,1.0543529411764705,7169.599999999999,0.0,1.0,500.24,3601.728,577.92,4579.839999999999,2.6399606338570076,7.8906902333508695,0.12877907963520333,0.12893405660804155,67.20953181842687,200.8854183302456,40.80895040370766,69.88377685273576,8.08394228225124,7.211974262096136,12.3502318735012,-5.138257611405064,3.60516231145084,964.0672169363415,3538.0927830636583,74.51356999491937,647.8864300050806,1038.580786931261,4185.979213068739,4185.979213068739,1187.6079269210995,5481.7520730789,22.175669324398864,66.2817979601473,3.01667721908513,26317.72920096635,26317.72920096635,964.0672169363415,74.51356999491937,1038.580786931261,5724.799999999999
252,MD,5,OP,MD,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.353,0.708,6573.1,595.8,7168.900000000001,7168.900000000001,8360.5,1.25,1.0450625,8360.5,0.0,1.0,657.3100000000001,4732.6320000000005,476.64,5735.120000000001,2.560195877157127,7.631819210317344,0.12101466359478899,0.121269931346604,69.29219884282082,206.55666973457656,41.00847850908372,69.6808443703404,7.208184635851584,7.23297779403097,12.290141412790035,-5.057163618759065,3.5630989889530245,1230.0278693979335,4685.7621306020665,57.80210007704533,537.9978999229546,1287.8299694749787,5223.760030525021,26118.800152625103,1403.4341696290694,6299.75583037093,21.50564536811987,64.10728136666569,2.7878272309886554,30158.07864539933,150790.39322699665,6150.1393469896675,289.01050038522663,6439.149847374894,35844.5
253,PM-Shoulder,1,OP,PM,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.502,0.592,7899.1,472.6,8371.7,8371.7,9316.900000000001,1.25,1.1646125000000003,9316.900000000001,0.0,1.0,789.9100000000001,5687.352000000001,378.08000000000004,6697.360000000001,3.7631438621697644,11.197277325817694,0.12935081037214471,0.12956360516391335,69.36552306971302,206.39790215571165,30.497061916823615,69.07511960074014,7.48299138305628,7.296404304663696,16.52618214090879,-9.229777836245095,6.528327498636153,1525.5735900716381,5583.616409928362,48.98540784037237,423.61459215962765,1574.5589979120105,6007.23100208799,6007.23100208799,1672.5298135927553,6854.460186407246,31.61040844222602,94.05712953686863,3.9944238968585024,52831.431141495814,52831.431141495814,1525.5735900716381,48.98540784037237,1574.5589979120105,8371.7
254,PM-Peak,3,Peak,PM,8,SB,8SB,8.4,70,7200.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3333333333333333,0.3333333333333333,3.502,0.592,7579.9036823620945,473.3654392126348,8053.269121574729,8509.800000000001,9510.2,1.25,1.3208611111111113,9000.0,510.2000000000007,0.9463523374902735,800.96,5423.154945889676,378.6923513701079,6442.615297259784,6.299999288460682,18.899988096883607,0.16476470198081294,0.16084360112661134,64.50266366600614,193.50789098305964,20.616783584541096,68.09886471170319,12.724618828064424,7.401004438674359,24.44610227067184,-17.04509783199748,12.07227158947029,1694.5045084552844,5084.43917390681,60.91024151347218,412.4551976991626,1755.4147499687565,5496.894371605972,16490.683114817915,1877.235232995701,6321.804767004298,52.91999402306973,158.75990001382232,6.737199876755697,99343.27231201497,298029.81693604495,5083.513525365854,182.73072454041653,5266.24424990627,24159.807364724187
255,PM-Late,3,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,4612.7,340.7,4953.4,4953.4,5634.799999999999,1.25,0.7043499999999999,5634.799999999999,0.0,1.0,461.27,3321.1440000000002,272.56,3962.72,1.022598613462692,3.0621409340398915,0.12430546837329201,0.1243750488852616,79.59144622101148,238.33420294548992,65.71982471997724,69.96344595160596,4.710724543989005,7.2037618093971405,7.668918810229209,-0.46515700083206823,0.32824316716044616,874.1063604551485,3277.323639544851,33.8996633241669,306.8003366758331,908.0060237793155,3584.123976220684,10752.371928662053,975.8053504276493,4197.72464957235,8.589828353086615,25.72198384593509,1.0987432602957412,8380.390191057842,25141.170573173527,2622.3190813654455,101.6989899725007,2724.0180713379464,14860.199999999999
256,Night,8,OP,NT,1,NB,1NB,3.9,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2288.5,396.3,2684.8,2684.8,3477.4,1.3,0.43467500000000003,3477.4,0.0,1.0,274.62,1651.3816,324.966,2201.536,7.724890842753747,23.174635834849745,0.002509317045086929,0.001490723285374811,680.2195728686996,2040.6554875472782,69.53593844876765,69.99998424202212,2.2208763065782664,3.3428578953811536,3.365166347361593,-0.022308451980439514,0.015616443153115325,278.7638399968229,1735.116160003177,0.48443438315511084,395.8155656168449,279.24827437997806,2130.931725620022,17047.453804960176,280.21714314628827,2922.5628568537113,30.127074286739614,90.381079755914,7.751692754786212,8442.12261866153,67536.98094929224,2230.1107199745834,3.8754750652408867,2233.9861950398245,21478.4
257,AM-Early,1,OP,AM,1,NB,1NB,3.9,70,6000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,6276.4875491481,507.8374836173001,6784.3250327654,8627.4,9919.0,1.3,1.6531666666666667,7800.0,2119.0,0.7863695937090432,957.792,4361.330350301441,416.42673656618604,5563.1465268676275,6.299999732865304,18.89999933927366,0.19702964697518416,0.19388166946410074,61.309848387253304,183.92954653079667,17.56153562081534,66.40637965900416,3.650294412183284,3.5237578257026922,13.324575085714283,-9.800817260011591,6.987202559999997,1817.1033792620492,3501.5921698860507,80.73751089493943,427.0999727223607,1897.8408901569887,3928.6921426084114,3928.6921426084114,2059.3159119468673,4782.892088053133,24.569998958174686,73.70999742316727,6.836026019776257,50597.38985538318,50597.38985538318,1817.1033792620492,80.73751089493943,1897.8408901569887,6784.3250327654
258,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.479,0.715,5843.109793921015,478.96340202632854,6322.073195947343,8819.9,10156.3,1.3,1.8136249999999998,7280.0,2876.2999999999993,0.7167964711558343,978.204,3989.222751015232,392.7499896615894,5184.100020676821,5.076550282446357,15.229650943011885,0.3023418611618215,0.3003987605078343,49.42950883218552,148.2885274281065,17.56153562081534,57.736135218102184,4.168735685545397,4.052921088605066,13.324575085714283,-9.271653997109217,6.987202559999997,2184.313031131027,2680.5927627899882,117.98161008380619,360.98179194252236,2302.294641214833,3041.5745547325105,6083.149109465021,2538.2578613824453,3763.5381386175554,19.798546101540794,59.39563867774635,5.5968482242616595,50253.81533020045,100507.6306604009,4368.626062262054,235.96322016761238,4604.589282429666,12644.146391894687
