,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours,SegDir,RevenuePerDay
20,2032,2NB,2,NB,MD,4,OP,MD,0.7,55,8000,1,6,70,3600,1,5,0.5,0,6417.3,183.9,48.7,282.6,9.5,1.352143242,3.6,1.8,0.387931034,0.387931034,3.249,0.708,6417.3,183.9,48.7,282.6,9.5,6942,7991.4,1.1,0.998925,7991.4,0,1,0,5133.84,147.12,38.96,226.08,7.6,5553.6,1.799999061,5.399997182,5.399997182,5.399997182,5.399997182,0.176614713,0.176503042,0.176495319,0.176508682,49.72962679,149.1888804,149.1888804,149.1888804,39.29111616,69.79204317,0.61131536,0.601787798,1.068943927,-0.467156129,0.213715294,906.7116787,5510.588321,25.96712758,157.9328724,6.87625761,41.82374239,39.90508281,242.6949172,979.4601467,5962.539853,23850.15941,1124.957083,6866.442917,1.259999343,3.779998028,3.779998028,3.779998028,2.067385487,1417.445185,1142.456119,98.15569105,25.9922402,150.8411343,5669.780738,4569.824476,392.6227642,103.9689608,603.3645373,3626.846715,103.8685103,27.50503044,159.6203313,3917.840587,27768,2NB,5669.780738
21,2032,2NB,2,NB,PM-Shoulder,2,OP,PM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,6755.3,175.8,46,238,13.5,1.352143242,3.6,1.8,0.387931034,0.387931034,3.399,0.592,6755.3,175.8,46,238,13.5,7228.6,8175.2,1.1,1.0219,8175.2,0,1,0,5404.24,140.64,36.8,190.4,10.8,5782.88,1.799999994,5.399999982,5.399999982,5.399999982,5.399999982,0.192696372,0.192598052,0.1925919,0.192601,50.05329851,150.1598955,150.1598955,150.1598955,38.75002377,69.64297061,0.57887335,0.603075941,1.083870303,-0.480794362,0.224163758,1041.377442,5713.922558,27.08699003,148.71301,7.087381938,38.91261806,36.67123048,201.3287695,1112.223044,6116.376956,12232.75391,1253.914249,6921.285751,1.259999996,3.779999988,3.779999988,3.779999988,2.029310265,1579.931949,1312.135572,102.388822,26.79030364,138.6172508,3159.863897,2624.271145,204.777644,53.58060728,277.2345015,2082.754883,54.17398006,14.17476388,73.34246096,2224.446088,14457.2,2NB,3159.863897
22,2032,2NB,2,NB,PM-Peak,2,Peak,PM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,6390.2,112.2,32.5,200.1,5.4,1.352143242,3.6,1.8,0.387931034,0.387931034,3.399,0.592,6709.71,117.81,34.125,210.105,5.67,7077.42,7440.8,1.1,0.9301,7440.8,0,1,0,5367.768,94.248,27.3,168.084,4.536,5661.936,1.799980501,5.399941503,5.399941503,5.399941503,5.399941503,0.187159938,0.187061058,0.187057147,0.187065366,50.66163948,151.9849184,151.9849184,151.9849184,44.62182498,69.75013676,0.804982552,0.602149357,0.941243439,-0.339094082,0.124324953,1004.631125,5705.078875,17.63013063,100.1798694,5.106660107,29.01833989,31.4426949,178.6623051,1058.810611,6018.609389,12037.21878,1167.169582,6645.670418,1.259986351,3.779959052,3.779959052,3.779959052,1.984191004,1470.617742,1265.821505,66.64117188,19.3029661,118.8520992,2941.235484,2531.64301,133.2823438,38.60593219,237.7041984,2009.26225,35.26026127,10.21332021,62.8853898,2117.621221,14154.84,2NB,2941.235484
23,2032,2NB,2,NB,PM-Late,5,OP,PM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,4890.7,51.4,8.1,177.1,10.8,1.352143242,3.6,1.8,0.387931034,0.387931034,3.399,0.592,4890.7,51.4,8.1,177.1,10.8,5138.1,5632.9,1.1,0.7041125,5632.9,0,1,0,3912.56,41.12,6.48,141.68,8.64,4110.48,0.996583562,2.989750685,2.989750685,2.989750685,2.989750685,0.169759902,0.169707348,0.169705905,0.169711536,52.69680564,158.0904169,158.0904169,158.0904169,52.32928137,69.97055022,0.445507051,0.600252533,0.802609914,-0.202357381,0.027281485,664.1958004,4226.5042,6.978366161,44.42163384,1.099694266,7.000305734,24.04473036,153.0552696,696.3185912,4441.781409,22208.90704,760.5641728,4872.335827,0.697608493,2.092825479,2.092825479,2.092825479,1.088532981,530.5760265,463.3486314,14.60450251,2.30146818,50.32142434,2652.880132,2316.743157,73.02251253,11.5073409,251.6071217,3320.979002,34.89183081,5.498471331,120.2236518,3481.592956,25690.5,2NB,2652.880132
24,2032,2SB,2,SB,Night,6,OP,NT,0.7,55,8000,1,6,70,3600,1,5,0.5,0,1317,27,8.1,148.7,16.2,1.352143242,3.6,1.8,0.387931034,0.387931034,3.402,0.708,1317,27,8.1,148.7,16.2,1517,1917,1.1,0.239625,1917,0,1,0,1053.6,21.6,6.48,118.96,12.96,1213.6,0.500010531,1.500031592,1.500031592,1.500031592,1.500031592,0.034365896,0.034348603,0.03434781,0.034353711,108.9466055,326.8398166,326.8398166,326.8398166,54.99115459,69.99999996,0,0.6,0.763759196,-0.163759195,8.60E-05,36.20790783,1280.792092,0.741929821,26.25807018,0.222573806,7.877426194,4.086717457,144.6132825,41.25912891,1475.740871,8854.445227,51.36157108,1865.638429,0.350007371,1.050022114,1.050022114,1.050022114,0.62243986,17.97692849,12.67303465,0.779042719,0.233707418,4.291143705,107.8615709,76.03820787,4.674256316,1.402244509,25.74686223,217.247447,4.451578925,1.335442834,24.52030474,247.5547735,9102,2SB,107.8615709
25,2032,2SB,2,SB,AM-Early,1,OP,AM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,3369.5,73,25.7,220.4,17.6,1.352143242,3.6,1.8,0.387931034,0.387931034,3.246,0.715,3369.5,73,25.7,220.4,17.6,3706.2,4379.6,1.1,0.54745,4379.6,0,1,0,2695.6,58.4,20.56,176.32,14.08,2964.96,0.758404562,2.275213685,2.275213685,2.275213685,2.275213685,0.167850396,0.167818396,0.167816955,0.16782289,51.13269642,153.3980893,153.3980893,153.3980893,54.37679984,69.99233785,0.35105663,0.600065683,0.772388227,-0.172322544,0.006126304,452.4575267,2917.042473,9.800594352,63.19940565,3.450316589,22.24968341,29.59053188,190.8094681,495.2989695,3210.901031,3210.901031,580.9818551,3798.618145,0.530883193,1.592649579,1.592649579,1.592649579,0.889602677,308.4335024,240.2020965,15.60891247,5.495145263,47.12734815,308.4335024,240.2020965,15.60891247,5.495145263,47.12734815,452.4575267,9.800594352,3.450316589,29.59053188,495.2989695,3706.2,2SB,308.4335024
26,2032,2SB,2,SB,AM-Peak,1,Peak,AM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,4801.5,125.7,56.8,231.2,6.8,1.352143242,3.6,1.8,0.387931034,0.387931034,3.246,0.715,5041.575,131.985,59.64,242.76,7.14,5483.1,6063,1.1,0.757875,6063,0,1,0,4033.26,105.588,47.712,194.208,5.712,4386.48,1.700009481,5.100028443,5.100028443,5.100028443,5.100028443,0.141868369,0.141768458,0.1417638,0.141775612,55.30142391,165.9042717,165.9042717,165.9042717,50.51658684,69.97760833,0.818786509,0.60019199,0.83141009,-0.2312181,0.047441608,572.1920177,4469.382982,14.9690479,117.0159521,6.763834409,52.87616559,27.53395796,215.226042,621.458858,4861.641142,4861.641142,719.9925385,5646.157462,1.190006637,3.57001991,3.57001991,3.57001991,1.969549756,856.7958993,680.9122986,53.43979904,24.14702351,98.29677815,856.7958993,680.9122986,53.43979904,24.14702351,98.29677815,572.1920177,14.9690479,6.763834409,27.53395796,621.458858,5483.1,2SB,856.7958993
27,2032,2SB,2,SB,AM-Shoulder,3,OP,AM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,5366.7,179.8,51.4,265,12.2,1.352143242,3.6,1.8,0.387931034,0.387931034,3.246,0.715,5366.7,179.8,51.4,265,12.2,5875.1,6891.9,1.1,0.8614875,6891.9,0,1,0,4293.36,143.84,41.12,212,9.76,4700.08,1.572671827,4.718015481,4.718015481,4.718015481,4.718015481,0.144787257,0.144690588,0.144682876,0.144695711,54.792987,164.378961,164.378961,164.378961,45.98118126,69.96350071,0.606712986,0.600313014,0.91341716,-0.313104146,0.104846557,621.6238176,4745.076182,20.81229415,158.9877059,5.949359869,45.45064013,30.67549075,234.3245093,679.0609623,5196.039038,15588.11711,793.9352518,6097.964748,1.100870279,3.302610837,3.302610837,3.302610837,1.838715038,874.0197221,684.3271854,68.73490819,19.64842037,101.3092082,2622.059166,2052.981556,206.2047246,58.94526112,303.9276245,1864.871453,62.43688244,17.84807961,92.02647224,2037.182887,17625.3,2SB,2622.059166
28,2032,2SB,2,SB,MD,4,OP,MD,0.7,55,8000,1,6,70,3600,1,5,0.5,0,7165,246.1,51.4,371.8,16.2,1.352143242,3.6,1.8,0.387931034,0.387931034,3.249,0.708,7165,246.1,51.4,371.8,16.2,7850.5,9221.5,1.1,1.1526875,9221.5,0,1,0,5732,196.88,41.12,297.44,12.96,6280.4,3.599959913,10.79987974,10.79987974,10.79987974,10.79987974,0.14916656,0.148909828,0.148886499,0.14892489,53.85004652,161.5501396,161.5501396,161.5501396,26.19883209,69.81886449,0.797390636,0.601556618,1.603124897,-1.001568279,0.587641974,855.0227205,6309.97728,29.31736687,216.7826331,6.122212859,45.27778714,44.29621928,327.5037807,934.7585195,6915.741481,27662.96592,1094.230118,8127.269882,2.519971939,7.559915817,7.559915817,7.559915817,4.214119985,2757.429191,2154.633263,221.6368255,46.28341383,334.8756887,11029.71676,8618.533052,886.5473021,185.1336553,1339.502755,3420.090882,117.2694675,24.48885143,177.1848771,3739.034078,31402,2SB,11029.71676
29,2032,2SB,2,SB,PM-Shoulder,2,OP,PM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,8394.1,197.4,37.9,244.7,8.1,1.352143242,3.6,1.8,0.387931034,0.387931034,3.399,0.592,8394.1,197.4,37.9,244.7,8.1,8882.2,9858.4,1.1,1.2323,9858.4,0,1,0,6715.28,157.92,30.32,195.76,6.48,7105.76,3.599997167,10.7999915,10.7999915,10.7999915,10.7999915,0.190298985,0.190066889,0.190052648,0.190071113,50.33029223,150.9908767,150.9908767,150.9908767,23.8747244,69.14070834,0.704921668,0.607456895,1.75918261,-1.151725716,0.696882373,1277.910967,7116.189033,30.01536316,167.3846368,5.762396274,32.13760373,37.20832102,207.491679,1350.897047,7531.302953,15062.60591,1496.869208,8361.530792,2.519998017,7.559994052,7.559994052,7.559994052,3.988997474,3772.107437,3220.333103,226.9159669,43.56368156,281.2946856,7544.214874,6440.666206,453.8319339,87.12736312,562.5893712,2555.821934,60.03072632,11.52479255,74.41664204,2701.794095,17764.4,2SB,7544.214874
30,2032,2SB,2,SB,PM-Peak,2,Peak,PM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,8642.9,154.1,24.3,196.1,2.7,1.352143242,3.6,1.8,0.387931034,0.387931034,3.399,0.592,9075.045,161.805,25.515,205.905,2.835,9471.105,9774.5,1.1,1.2218125,9774.5,0,1,0,7260.036,129.444,20.412,164.724,2.268,7576.884,3.599998012,10.79999404,10.79999404,10.79999404,10.79999404,0.198058522,0.197823488,0.197812294,0.197827111,49.49569049,148.4870715,148.4870715,148.4870715,25.97011299,68.71390287,0.993049551,0.611230017,1.617243638,-1.006013621,0.597525092,1437.911998,7637.133002,25.60706357,136.1979364,4.037744553,21.47725545,32.58687308,173.3181269,1500.143679,7970.961321,15941.92264,1624.607041,8638.617959,2.519998608,7.559995825,7.559995825,7.559995825,3.898681307,4094.007483,3623.536233,193.5892937,30.52533196,246.3566244,8188.014965,7247.072465,387.1785873,61.05066392,492.7132488,2875.823995,51.21412714,8.075489105,65.17374615,3000.287357,18942.21,2SB,8188.014965
31,2032,2SB,2,SB,PM-Late,5,OP,PM,0.7,55,8000,1,6,70,3600,1,5,0.5,0,5499.2,60.8,10.8,186.6,13.5,1.352143242,3.6,1.8,0.387931034,0.387931034,3.399,0.592,5499.2,60.8,10.8,186.6,13.5,5770.9,6314.3,1.1,0.7892875,6314.3,0,1,0,4399.36,48.64,8.64,149.28,10.8,4616.72,1.218275521,3.654826562,3.654826562,3.654826562,3.654826562,0.163521161,0.16345003,0.163448017,0.16345508,53.48434954,160.4530486,160.4530486,160.4530486,49.78002825,69.95692944,0.513785316,0.600369404,0.843711855,-0.243342452,0.056052844,719.3884553,4779.811545,7.95020945,52.84979055,1.412190863,9.387809137,24.40057427,162.1994257,753.1514299,5017.74857,25088.74285,820.677379,5493.622621,0.852792864,2.558378593,2.558378593,2.558378593,1.327503503,699.8678129,613.4893414,20.33964567,3.612918873,62.42590688,3499.339064,3067.446707,101.6982283,18.06459436,312.1295344,3596.942276,39.75104725,7.060954314,122.0028714,3765.757149,28854.5,2SB,3499.339064
32,2032,3NB,3,NB,Night,6,OP,NT,0.5,55,8000,1,6,70,3600,1,5,0.5,0,846.4,29.2,5.3,228.5,37.2,1.328706807,3.6,1.8,0.387931034,0.387931034,3.402,0.708,846.4,29.2,5.3,228.5,37.2,1146.6,1747,1.1,0.218375,1747,0,1,0,677.12,23.36,4.24,182.8,29.76,917.28,0.500087604,1.500262813,1.500262813,1.500262813,1.500262813,0.034281462,0.034273875,0.034273158,0.034279853,109.0222008,327.0666023,327.0666023,327.0666023,54.99489765,69.99999998,0,0.428571429,0.545505152,-0.116933723,3.54E-05,23.21266324,823.1873368,0.800637719,28.39936228,0.14531819,5.15468181,6.2663571,222.2336429,30.42497625,1116.175024,6697.050142,44.84960227,1702.150398,0.250043802,0.750131407,0.750131407,0.750131407,0.737181517,11.21436508,5.804182576,0.600583499,0.109007739,4.700591266,67.28619048,34.82509546,3.603500992,0.654046431,28.2035476,139.2759795,4.803826316,0.871909142,37.5981426,182.5498575,6879.6,3NB,67.28619048
33,2032,3NB,3,NB,AM-Early,1,OP,AM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,4028.6,75.7,23.9,253.8,21.3,1.328706807,3.6,1.8,0.387931034,0.387931034,3.246,0.715,4028.6,75.7,23.9,253.8,21.3,4403.3,5152.7,1.1,0.6440875,5152.7,0,1,0,3222.88,60.56,19.12,203.04,17.04,3522.64,0.919394132,2.758182396,2.758182396,2.758182396,2.758182396,0.161223333,0.161190366,0.161189017,0.161195002,52.120251,156.360753,156.360753,156.360753,53.31918168,69.98590448,0.303788653,0.428657745,0.562649295,-0.13399155,0.012036325,519.6034542,3508.996546,9.761688552,65.93831145,3.081934011,20.81806599,32.72903314,221.0709669,565.1761099,3838.12389,3838.12389,656.3214214,4496.378579,0.459697066,1.379091198,1.379091198,1.379091198,1.067663783,301.7090317,238.8601834,13.46225876,4.250268067,45.13632152,301.7090317,238.8601834,13.46225876,4.250268067,45.13632152,519.6034542,9.761688552,3.081934011,32.72903314,565.1761099,4403.3,3NB,301.7090317
34,2032,3NB,3,NB,AM-Peak,1,Peak,AM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,4188.1,105,41.2,213.9,12,1.328706807,3.6,1.8,0.387931034,0.387931034,3.246,0.715,4397.505,110.25,43.26,224.595,12.6,4788.21,5304.4,1.1,0.66305,5304.4,0,1,0,3518.004,88.2,34.608,179.676,10.08,3830.568,1.402220842,4.206662525,4.206662525,4.206662525,4.206662525,0.146293611,0.146241571,0.146238996,0.14624596,54.52648031,163.5794409,163.5794409,163.5794409,52.9398605,69.98683959,0.502879279,0.428652018,0.566680753,-0.138028735,0.014858345,514.6615074,3882.843493,12.89850654,97.35149346,5.061039165,38.19896084,26.27688918,198.3181108,558.8979423,4229.312058,4229.312058,647.3708121,4922.249188,0.701110421,2.103331262,2.103331262,2.103331262,1.624190709,453.8784225,360.834546,27.12983205,10.6450419,55.26900249,453.8784225,360.834546,27.12983205,10.6450419,55.26900249,514.6615074,12.89850654,5.061039165,26.27688918,558.8979423,4788.21,3NB,453.8784225
35,2032,3NB,3,NB,AM-Shoulder,3,OP,AM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,3584.9,163.4,30.6,324.2,8,1.328706807,3.6,1.8,0.387931034,0.387931034,3.246,0.715,3584.9,163.4,30.6,324.2,8,4111.1,5163.5,1.1,0.6454375,5163.5,0,1,0,2867.92,130.72,24.48,259.36,6.4,3288.88,0.924040349,2.772121046,2.772121046,2.772121046,2.772121046,0.16010633,0.160079426,0.16007596,0.160083622,52.290595,156.871785,156.871785,156.871785,53.29983168,69.98569483,0.304243118,0.428659029,0.56285356,-0.134194531,0.01217931,459.172147,3125.727853,20.92558255,142.4744174,3.918659509,26.68134049,41.51928808,282.6807119,525.5356771,3585.564323,10756.69297,658.2627374,4505.237263,0.462020174,1.386060523,1.386060523,1.386060523,1.157412058,304.1306647,212.1467954,29.0041239,5.431499248,57.54824616,912.3919941,636.4403862,87.01237169,16.29449774,172.6447385,1377.516441,62.77674765,11.75597853,124.5578642,1576.607031,12333.3,3NB,912.3919941
36,2032,3NB,3,NB,MD,4,OP,MD,0.5,55,8000,1,6,70,3600,1,5,0.5,0,4079.1,159.4,39.9,418.5,14.6,1.328706807,3.6,1.8,0.387931034,0.387931034,3.249,0.708,4079.1,159.4,39.9,418.5,14.6,4711.5,5976.3,1.1,0.7470375,5976.3,0,1,0,3263.28,127.52,31.92,334.8,11.68,3769.2,1.147375699,3.442127098,3.442127098,3.442127098,3.442127098,0.154235916,0.154197919,0.154194136,0.154206123,52.99404078,158.9821224,158.9821224,158.9821224,50.95607171,69.97568596,0.361777771,0.428720342,0.588742401,-0.160022059,0.030301499,503.3149784,3575.785022,19.6633186,139.7366814,4.921876814,34.97812319,51.62820986,366.8717901,579.5283837,4131.971616,16527.88647,731.9551943,5244.344806,0.57368785,1.721063549,1.721063549,1.721063549,1.449156981,419.9138015,288.7456877,33.8418209,8.470862777,88.8554301,1679.655206,1154.982751,135.3672836,33.88345111,355.4217204,2013.259914,78.6532744,19.68750725,206.5128395,2318.113535,18846,3NB,1679.655206
37,2032,3NB,3,NB,PM-Shoulder,2,OP,PM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,4473.8,132.9,34.5,305.6,6.6,1.328706807,3.6,1.8,0.387931034,0.387931034,3.399,0.592,4473.8,132.9,34.5,305.6,6.6,4953.4,5912.6,1.1,0.739075,5912.6,0,1,0,3579.04,106.32,27.6,244.48,5.28,3962.72,1.079369992,3.238109976,3.238109976,3.238109976,3.238109976,0.166819984,0.166785228,0.166782708,0.166789651,53.06092356,159.1827707,159.1827707,159.1827707,51.43932631,69.96520091,0.337866693,0.42878459,0.583211371,-0.15442678,0.026429778,597.0553941,3876.744606,17.73260548,115.1673945,4.60320275,29.89679725,40.77673384,264.8232662,660.1679362,4293.232064,8586.464128,786.3930203,5126.20698,0.539684996,1.619054988,1.619054988,1.619054988,1.285747128,424.404514,322.221838,28.71006335,7.452838373,66.01977431,848.8090281,644.443676,57.4201267,14.90567675,132.0395486,1194.110788,35.46521096,9.206405499,81.55346767,1320.335872,9906.8,3NB,848.8090281
38,2032,3NB,3,NB,PM-Peak,2,Peak,PM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,4023.3,97,25.2,269.7,6.6,1.328706807,3.6,1.8,0.387931034,0.387931034,3.399,0.592,4224.465,101.85,26.46,283.185,6.93,4642.89,5218.8,1.1,0.65235,5218.8,0,1,0,3379.572,81.48,21.168,226.548,5.544,3714.312,1.306446198,3.919338595,3.919338595,3.919338595,3.919338595,0.158182045,0.158142348,0.158140053,0.158147863,54.17739678,162.5321903,162.5321903,162.5321903,53.24923123,69.98179704,0.467653641,0.428682904,0.563388415,-0.134705511,0.012553709,534.5876112,3689.877389,12.88543854,88.96456146,3.347508636,23.11249136,35.82808215,247.3569179,586.6486405,4056.241359,8112.482719,690.7706992,4788.969301,0.653223099,1.959669297,1.959669297,1.959669297,1.538322416,451.2273769,349.2049761,25.25119829,6.560009897,70.21119256,902.4547537,698.4099522,50.50239659,13.12001979,140.4223851,1069.175222,25.77087709,6.695017272,71.65616429,1173.297281,9285.78,3NB,902.4547537
39,2032,3NB,3,NB,PM-Late,5,OP,PM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,3101.2,53.1,9.3,260.4,23.9,1.328706807,3.6,1.8,0.387931034,0.387931034,3.399,0.592,3101.2,53.1,9.3,260.4,23.9,3447.9,4141.3,1.1,0.5176625,4141.3,0,1,0,2480.96,42.48,7.44,208.32,19.12,2758.32,0.684295051,2.052885153,2.052885153,2.052885153,2.052885153,0.185528423,0.185511886,0.185511146,0.185515387,50.83473636,152.5042091,152.5042091,152.5042091,54.59204427,69.99069427,0.219504382,0.42862841,0.549530621,-0.120902211,0.002853253,460.2885976,2640.911402,7.880544919,45.21945508,1.380202925,7.919797075,38.64656547,221.7534345,508.1959109,2939.704089,14698.52045,604.0105375,3537.289463,0.342147526,1.026442577,1.026442577,1.026442577,0.813311191,206.6607108,157.4866047,8.088926833,1.416699047,39.66848024,1033.303554,787.4330235,40.44463416,7.083495236,198.3424012,2301.442988,39.4027246,6.901014627,193.2328274,2540.979554,17239.5,3NB,1033.303554
40,2032,3SB,3,SB,Night,6,OP,NT,0.5,55,8000,1,6,70,3600,1,5,0.5,0,1408.4,43.8,10.6,247.1,31.9,1.328706807,3.6,1.8,0.387931034,0.387931034,3.402,0.708,1408.4,43.8,10.6,247.1,31.9,1741.8,2408.6,1.1,0.301075,2408.6,0,1,0,1126.72,35.04,8.48,197.68,25.52,1393.44,1.144477759,3.433433277,3.433433277,3.433433277,3.433433277,0.005045799,0.003661093,0.003094857,0.004133296,248.251162,744.7534859,744.7534859,744.7534859,54.95993421,70,0,0.428571429,0.545852182,-0.117280753,0.000278345,5.685202959,1402.714797,0.128284712,43.67171529,0.02624439,10.57375561,0.817069921,246.2829301,6.656801982,1735.143198,10410.85919,8.600000027,2400,0.572238879,1.716716638,1.716716638,1.716716638,1.478564149,4.921254379,3.253294171,0.2202285,0.045054181,1.402677527,29.52752627,19.51976502,1.321371002,0.270325084,8.416065165,34.11121775,0.769708275,0.157466339,4.902419524,39.94081189,10450.8,3SB,29.52752627
41,2032,3SB,3,SB,AM-Early,1,OP,AM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,3974.2,143.5,67.8,333.5,33.2,1.328706807,3.6,1.8,0.387931034,0.387931034,3.246,0.715,3974.2,143.5,67.8,333.5,33.2,4552.2,5708.2,1.1,0.713525,5708.2,0,1,0,3179.36,114.8,54.24,266.8,26.56,3641.76,1.067433205,3.202299616,3.202299616,3.202299616,3.202299616,0.157109024,0.157073666,0.157071399,0.157079356,52.7572695,158.2718085,158.2718085,158.2718085,51.89452861,69.97986002,0.343689651,0.42869477,0.578095626,-0.149400856,0.022848756,499.5061465,3474.693853,18.03205686,125.4679431,8.519552685,59.28044732,41.90877206,291.5912279,567.9665281,3984.233472,3984.233472,704.8872913,5003.312709,0.533716603,1.601149808,1.601149808,1.601149808,1.324761343,376.2100504,266.5947235,28.87202438,13.64108015,67.10222234,376.2100504,266.5947235,28.87202438,13.64108015,67.10222234,499.5061465,18.03205686,8.519552685,41.90877206,567.9665281,4552.2,3SB,376.2100504
42,2032,3SB,3,SB,AM-Peak,1,Peak,AM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,5770.6,212.6,103.6,285.7,15.9,1.328706807,3.6,1.8,0.387931034,0.387931034,3.246,0.715,6059.13,223.23,108.78,299.985,16.695,6707.82,7624,1.1,0.953,7624,0,1,0,4847.304,178.584,87.024,239.988,13.356,5366.256,1.799999125,5.399997376,5.399997376,5.399997376,5.399997376,0.188672141,0.188604788,0.188600494,0.188607668,48.29859536,144.8957861,144.8957861,144.8957861,43.3774063,69.71236917,0.586768334,0.430339699,0.691604283,-0.261264584,0.102304817,914.5512221,5144.578778,33.68179746,189.5482025,16.41276938,92.36723062,45.26357694,254.7214231,1009.909366,5697.910634,5697.910634,1200.625653,6804.574347,0.899999563,2.699998688,2.699998688,2.699998688,2.139919877,1080.562563,823.0957,90.94080895,44.31445579,122.2115984,1080.562563,823.0957,90.94080895,44.31445579,122.2115984,914.5512221,33.68179746,16.41276938,45.26357694,1009.909366,6707.82,3SB,1080.562563
43,2032,3SB,3,SB,AM-Shoulder,3,OP,AM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,5544.7,329.5,93,385.3,13.3,1.328706807,3.6,1.8,0.387931034,0.387931034,3.246,0.715,5544.7,329.5,93,385.3,13.3,6365.8,8008,1.1,1.001,8008,0,1,0,4435.76,263.6,74.4,308.24,10.64,5092.64,1.799993763,5.399981289,5.399981289,5.399981289,5.399981289,0.178058987,0.177996967,0.177987305,0.177999246,49.69976136,149.0992841,149.0992841,149.0992841,39.22591578,69.78270563,0.435105759,0.429905945,0.7648005,-0.334894555,0.153542168,789.8269322,4754.873068,46.92000054,282.5799995,13.24225553,79.75774447,54.86648762,330.4335124,904.8556759,5460.944324,16382.83297,1134.913163,6873.086837,0.899996881,2.699990644,2.699990644,2.699990644,2.257638063,1021.418308,710.8417758,126.6835625,35.75396604,148.1390033,3064.254923,2132.525328,380.0506874,107.2618981,444.4170098,2369.480797,140.7600016,39.72676659,164.5994629,2714.567028,19097.4,3SB,3064.254923
44,2032,3SB,3,SB,MD,4,OP,MD,0.5,55,8000,1,6,70,3600,1,5,0.5,0,6236.9,227.2,85,524.8,14.6,1.328706807,3.6,1.8,0.387931034,0.387931034,3.249,0.708,6236.9,227.2,85,524.8,14.6,7088.5,8791.7,1.1,1.0989625,8791.7,0,1,0,4989.52,181.76,68,419.84,11.68,5670.8,1.799999475,5.399998426,5.399998426,5.399998426,5.399998426,0.217125542,0.217062916,0.217058102,0.217072988,44.82569097,134.4770729,134.4770729,134.4770729,35.16005776,69.07494292,0.38958558,0.434310891,0.853240919,-0.418930028,0.215450461,1083.352234,5153.547766,39.45335552,187.7466445,14.75995091,70.24004909,91.1359233,433.6640767,1228.701463,5859.798537,23439.19415,1519.399923,7272.300077,0.899999738,2.699999213,2.699999213,2.699999213,2.225861322,1367.459532,975.0167259,106.5240289,39.85185583,246.0669212,5469.838127,3900.066904,426.0961154,159.4074233,984.2676847,4333.408934,157.8134221,59.03980362,364.5436932,4914.805853,28354,3SB,5469.838127
