,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,SegDir,RevenuePerDay
337,337,AM-Early,1,OP,AM,6,NB,6NB,1.3,70,9200,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.28125,0.28125,3.479,0.715,6724.6,531.2,7255.8,7255.8,8318.2,1.2,0.904152174,8318.2,0,1,806.952,4734.1184,424.96,5804.64,1.768081416,5.300392418,0.110360825,0.110385359,83.05042511,248.970347,53.28262191,69.57136856,0.824011988,1.121150864,1.463891926,-0.342741061,0.244724348,1329.413213,4588.234787,46.90936231,484.2906377,1376.322575,5072.525425,5072.525425,1470.1413,6041.1067,2.29850584,6.890510143,1.888473582,3378.893471,3378.893471,1329.413213,46.90936231,1376.322575,7255.8,6NB,3378.893471
338,338,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,70,9600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.272727273,0.272727273,3.479,0.715,5576.6,445.7,6022.3,6022.3,6913.7,1.2,0.720177083,6913.7,0,1,669.192,3925.9264,356.56,4817.84,1.501627876,4.502525291,0.10469361,0.104711223,84.94292928,254.6953832,64.66235622,69.87855661,1.017626788,1.116222254,1.206265972,-0.090043718,0.064386181,1080.211406,3827.196594,37.33583362,408.3641664,1117.547239,4235.560761,8471.121521,1192.218907,5052.289093,1.952116239,5.853282879,1.601884047,2327.235423,4654.470846,2160.422812,74.67166724,2235.094479,12044.6,6NB,4654.470846
339,339,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,4471.5,642.8,5114.3,5114.3,6399.9,1.2,0.7999875,6399.9,0,1,536.58,3147.936,514.24,4091.44,1.291687567,3.874098378,0.122953613,0.122966118,78.42254967,235.2091018,61.35907967,69.91923501,0.826542119,1.115572846,1.271205507,-0.155632661,0.109843855,923.6301036,3011.289896,63.23409661,579.5659034,986.8642002,3590.8558,3590.8558,1113.332393,4749.987607,1.679193837,5.036327891,1.457157562,1869.421622,1869.421622,923.6301036,63.23409661,986.8642002,5114.3,6NB,1869.421622
340,340,MD,5,OP,MD,6,NB,6NB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.482,0.708,4640,433.9,5073.9,5073.9,5941.7,1.2,0.7427125,5941.7,0,1,556.8,3266.56,347.12,4059.12,1.075750073,3.226461263,0.122458768,0.122462274,78.75418047,236.2047831,64.19553788,69.92989511,0.735469697,1.115402788,1.21503772,-0.099634932,0.070526404,956.8189137,3126.381086,42.50910444,391.3908956,999.3280182,3517.771982,17588.85991,1084.346227,4300.553773,1.398475095,4.194399642,1.167236356,1516.387593,7581.937967,4784.094569,212.5455222,4996.640091,25369.5,6NB,7581.937967
341,341,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,4557.4,271.5,4828.9,4828.9,5371.9,1.2,0.6714875,5371.9,0,1,546.888,3208.4096,217.2,3863.12,0.840837273,2.522043866,0.129806005,0.129821384,79.37068763,238.0678905,66.82697609,69.94159023,0.613356646,1.115216279,1.167193319,-0.05197704,0.037035323,963.3588325,3047.153167,28.19720459,243.3027954,991.5560371,3290.455963,3290.455963,1047.950446,3777.061554,1.093088455,3.278657025,0.888646297,1145.485381,1145.485381,963.3588325,28.19720459,991.5560371,4828.9,6NB,1145.485381
342,342,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,4440.1,276.4,4716.5,4716.5,5269.3,1.2,0.6586625,5269.3,0,1,532.812,3125.8304,221.12,3773.2,1.221887468,3.664788826,0.129980049,0.129993995,79.29760182,237.8361123,67.1621365,69.9487961,0.942383626,1.115101394,1.161368653,-0.046267259,0.032958057,939.1075889,2968.180411,28.74427217,247.6557278,967.851861,3215.836139,9647.508417,1025.340405,3711.147595,1.588453709,4.764225473,1.294439296,1628.673126,4886.019378,2817.322767,86.2328165,2903.555583,14149.5,6NB,4886.019378
343,343,PM-Late,3,OP,NT,6,NB,6NB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,3634,267,3901,3901,4435,1.2,0.554375,4435,0,1,436.08,2558.336,213.6,3120.8,0.788631599,2.365482133,0.122224525,0.12223245,92.17173253,276.4669671,68.92094021,69.98608361,0.537833888,1.114507284,1.131731514,-0.017224229,0.01221206,748.7714026,2449.148597,26.1088513,240.8911487,774.8802539,2690.039746,8070.119238,827.0979565,3171.822044,1.025221079,3.075126773,0.841762074,847.944253,2543.832759,2246.314208,78.32655389,2324.640762,11703,6NB,2543.832759
344,344,Night,8,OP,NT,6,SB,6SB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,2008.6,329.9,2338.5,2338.5,2998.3,1.2,0.3747875,2998.3,0,1,241.032,1414.0544,263.92,1870.8,0.826558414,2.479782101,0.071394327,0.07136638,109.485284,328.4700065,69.86393854,69.99984213,0.496844756,1.114288227,1.116455809,-0.002167581,0.001519066,341.9874627,1425.580537,18.8350149,311.0649851,360.8224776,1736.645522,13893.16418,398.4925074,2358.775493,1.074525939,3.223716731,0.912857064,428.193152,3425.545216,2735.899702,150.6801192,2886.579821,18708,6SB,3425.545216
345,345,AM-Early,1,OP,AM,6,SB,6SB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,4309.6,340.5,4650.1,4650.1,5331.1,1.2,0.6663875,5331.1,0,1,517.152,3033.9584,272.4,3720.08,0.889528653,2.668042907,0.121707608,0.121709861,79.53519947,238.5570427,66.83458127,69.96021188,0.652421602,1.114919436,1.167060502,-0.052141066,0.036942352,886.4078183,2906.040182,33.1537662,307.3462338,919.5615845,3213.386415,3213.386415,985.8691169,3828.078883,1.156387248,3.468455779,0.953650998,1140.02307,1140.02307,886.4078183,33.1537662,919.5615845,4650.1,6SB,1140.02307
346,346,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,4754,381.3,5135.3,5135.3,5897.9,1.2,0.7372375,5897.9,0,1,570.48,3346.816,305.04,4108.24,1.550519962,4.649608669,0.121719713,0.121732531,79.53344356,238.5002436,64.40736804,69.92768612,1.129198762,1.115438024,1.211041568,-0.095603545,0.067729098,977.8534843,3205.666516,37.13329136,344.1667086,1014.986776,3549.833224,7099.666449,1089.253358,4238.166642,2.015675951,6.04449127,1.663900123,2195.487607,4390.975215,1955.706969,74.26658271,2029.973551,10270.6,6SB,4390.975215
347,347,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,4370.7,628.4,4999.1,4999.1,6255.9,1.2,0.7819875,6255.9,0,1,524.484,3076.9728,502.72,3999.28,1.228105496,3.683504007,0.123093147,0.123101757,78.38250492,235.095659,62.34629752,69.92928432,0.807377658,1.115412531,1.251076697,-0.135664167,0.095753688,903.2382639,2942.977736,61.88571534,566.5142847,965.1239793,3509.492021,3509.492021,1088.89541,4642.52059,1.596537145,4.788555209,1.38555065,1738.396604,1738.396604,903.2382639,61.88571534,965.1239793,4999.1,6SB,1738.396604
348,348,MD,5,OP,MD,6,SB,6SB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.482,0.708,5297.4,484.4,5781.8,5781.8,6750.6,1.2,0.843825,6750.6,0,1,635.688,3729.3696,387.52,4625.44,1.433194475,4.297990667,0.121873639,0.121877259,78.94816929,236.7567701,58.57378867,69.84944731,0.836460723,1.116687433,1.331653659,-0.214966226,0.152157561,1090.199843,3571.512157,47.22987544,437.1701246,1137.429719,4008.682281,20043.41141,1231.88947,4883.02253,1.863152817,5.587387867,1.552150367,2295.100542,11475.50271,5450.999216,236.1493772,5687.148593,28909,6SB,11475.50271
349,349,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,70,5600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304348,0.391304348,3.632,0.592,4350.9,259.2,4610.1,4610.1,5128.5,1.2,0.915803571,5128.5,0,1,522.108,3063.0336,207.36,3688.08,1.641011639,4.921714581,0.158211991,0.158220351,73.41830854,220.1958542,55.47070608,69.9170892,0.987062712,1.115607084,1.406147596,-0.290540512,0.204303317,1006.716644,2822.075356,32.80857193,226.3914281,1039.525216,3048.466784,3048.466784,1105.14236,3501.24964,2.133315131,6.398228956,1.744554272,2357.560604,2357.560604,1006.716644,32.80857193,1039.525216,4610.1,6SB,2357.560604
350,350,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,70,5600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304348,0.391304348,3.632,0.592,3975.9,255.3,4231.2,4231.2,4741.8,1.2,0.84675,4741.8,0,1,477.108,2799.0336,204.24,3384.96,1.842263964,5.525318331,0.164775689,0.164784327,72.17933782,216.4802797,60.45801419,69.94239759,1.394148913,1.115203406,1.290151538,-0.174948132,0.123106077,938.3206912,2560.471309,33.65555088,221.6444491,971.9762421,2782.115758,8346.347274,1039.287344,3225.404656,2.394943153,7.18291383,1.969793032,2488.969637,7466.908911,2814.962074,100.9666526,2915.928726,12693.6,6SB,7466.908911
351,351,PM-Late,3,OP,NT,6,SB,6SB,1.3,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,4631.7,340.7,4972.4,4972.4,5653.8,1.2,0.706725,5653.8,0,1,555.804,3260.7168,272.56,3977.92,1.13235565,3.396090883,0.121893593,0.121898868,92.28197325,276.7663746,65.58486041,69.94082666,0.686961502,1.115228454,1.189298864,-0.07407041,0.052509205,953.2644865,3122.631513,33.22475558,307.4752444,986.4892421,3430.106758,10290.32027,1052.938753,4045.057247,1.472062345,4.414918148,1.208597789,1549.949332,4649.847995,2859.79346,99.67426675,2959.467726,14917.2,6SB,4649.847995
352,352,Night,8,OP,NT,7,NB,7NB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,2211,356.5,2567.5,2567.5,3280.5,1.2,0.3645,3280.5,0,1,265.32,1556.544,285.2,2054,1.794320453,5.382982259,0.009257005,0.009223073,201.8091325,605.4297482,69.84333776,69.99998104,0.270109047,0.514285854,0.515439284,-0.00115343,0.000807499,279.7289359,1665.951064,2.630420552,353.8695794,282.3593564,2019.820644,16158.56515,287.6201975,2727.559802,1.076592272,3.229789355,1.827751928,309.6497148,2477.197719,2237.831487,21.04336442,2258.874851,20540,7NB,2477.197719
353,353,AM-Early,1,OP,AM,7,NB,7NB,0.6,70,10800,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.25,0.25,3.479,0.715,10477.16865,827.6104512,11304.7791,11374.3,13039.7,1.2,1.20737963,12960,79.7,0.993887896,1264.992,7369.741317,662.0883609,9043.823278,5.149989487,15.44980191,0.112944619,0.11262177,83.07946347,249.2357036,25.34361449,63.87770963,0.405622207,0.563576875,1.420476152,-0.856899277,0.634333307,2097.364622,7114.812025,74.56556336,753.0448878,2171.930185,7867.856913,7867.856913,2321.061312,9373.946688,3.089993692,9.269881145,5.503597223,7172.057361,7172.057361,2097.364622,74.56556336,2171.930185,11304.7791,7NB,7172.057361
354,354,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,8591.3,681.9,9273.2,9273.2,10637,1.2,1.181888889,10637,0,1,1030.956,6048.2752,545.52,7418.56,5.149994119,15.44996568,0.124302963,0.124032453,79.65675262,238.97,28.52155056,67.43091395,0.726494955,0.533879758,1.262203467,-0.728323709,0.523542427,1782.774531,5777.569469,67.66218361,614.2378164,1850.436715,6391.807285,12783.61457,1985.761082,7620.282918,3.089996472,9.26997941,5.526617952,6135.99406,12271.98812,3565.549062,135.3243672,3700.873429,18546.4,7NB,12271.98812
355,355,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,70,12600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.222222222,0.222222222,3.479,0.715,6586.7,946.9,7533.6,7533.6,9427.4,1.2,0.748206349,9427.4,0,1,790.404,4637.0368,757.52,6026.88,1.15083138,3.451852065,0.085372934,0.085381581,91.46534935,274.3450175,62.79388701,69.72113852,0.286739526,0.516342687,0.573304213,-0.056961526,0.041312949,1186.281439,4610.014561,64.67825561,882.2217444,1250.959694,5492.236306,5492.236306,1380.316205,7256.679795,0.690498828,2.071111239,1.269800844,953.081805,953.081805,1186.281439,64.67825561,1250.959694,7533.6,7NB,953.081805
356,356,MD,5,OP,MD,7,NB,7NB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.482,0.708,7601.5,704.3,8305.8,8305.8,9714.4,1.2,1.079377778,9714.4,0,1,912.18,5351.456,563.44,6644.64,3.275223349,9.819948608,0.113991822,0.113999557,81.26972842,243.6672164,37.01793538,68.92983594,0.462217622,0.522270212,0.972501562,-0.450231351,0.320751094,1522.20222,5167.11778,64.23191048,640.0680895,1586.43413,5807.18587,29035.92935,1714.897951,7087.322049,1.965134009,5.891969165,3.540207692,3369.783787,16848.91894,7611.0111,321.1595524,7932.170652,41529,7NB,16848.91894
357,357,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,70,7200,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.333333333,0.333333333,3.632,0.592,7330.155548,436.6148174,7766.770365,8339.3,9276.9,1.2,1.288458333,8640,636.9,0.9313456,944.46,5108.556438,349.291854,6213.416292,5.149999501,15.44999742,0.177901219,0.1776958,72.52479335,217.5743649,23.73155754,66.76290697,0.49328881,0.539221577,1.516967437,-0.977745859,0.701877206,1853.278419,4532.417128,62.06769539,374.5471221,1915.346115,4906.96425,4906.96425,2039.481506,5656.058494,3.0899997,9.269998454,5.483775797,6301.997201,6301.997201,1853.278419,62.06769539,1915.346115,7766.770365,7NB,6301.997201
358,358,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,70,6300,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.363636364,0.363636364,3.632,0.592,6384.352459,391.8825138,6776.234972,7604.8,8484.4,1.2,1.346730159,7560,924.4,0.891047098,859.8,4419.641967,313.506011,5420.987978,5.149999551,15.44999192,0.23985224,0.239694416,66.50084359,199.5024438,23.83339514,65.42969437,0.712127557,0.550208897,1.510485593,-0.960276696,0.697339915,1919.861028,3604.691431,75.14564009,316.7368737,1995.006668,3921.428305,11764.28491,2145.297948,4554.902052,3.089999731,9.269995153,5.537967939,6628.969778,19886.90933,5759.583083,225.4369203,5985.020003,20328.70492,7NB,19886.90933
359,359,PM-Late,3,OP,NT,7,NB,7NB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,5188.7,381.3,5570,5570,6332.6,1.2,0.703622222,6332.6,0,1,622.644,3652.8448,305.04,4456,1.128820601,3.385976436,0.111045893,0.111045692,96.0912044,288.2322962,65.45476927,69.91097647,0.299413848,0.514940598,0.549998119,-0.035057522,0.024998684,1028.277412,3537.778588,33.87337787,347.4266221,1062.15079,3885.20521,11655.61563,1129.897545,4580.058455,0.677292361,2.031585862,1.200804253,765.2611111,2295.783333,3084.832235,101.6201336,3186.452369,16710,7NB,2295.783333
360,360,Night,8,OP,NT,7,SB,7SB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,1935,323.6,2258.6,2258.6,2905.8,1.2,0.322866667,2905.8,0,1,232.2,1362.24,258.88,1806.88,2.099044144,6.297379843,0.003309835,0.003274001,260.947187,782.8723184,69.92204042,69.99999388,0.245169898,0.514285759,0.514859117,-0.000573358,0.000401382,236.70879,1466.09121,0.847573353,322.7524266,237.5563634,1788.843637,14310.74909,239.2515101,2434.34849,1.259426486,3.778427906,2.114023315,301.3198145,2410.558516,1893.67032,6.780586823,1900.450907,18068.8,7SB,2410.558516
361,361,AM-Early,1,OP,AM,7,SB,7SB,0.6,70,6300,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.363636364,0.363636364,3.479,0.715,4941.2,390.3,5331.5,5331.5,6112.1,1.2,0.970174603,6112.1,0,1,592.944,3478.6048,312.24,4265.2,2.13369559,6.399225623,0.13529177,0.135307741,75.76490033,227.2286139,49.31758569,69.87488357,0.496028928,0.515206583,0.72996274,-0.214756157,0.150973918,1063.5706,3284.6854,42.24848891,348.0515111,1105.819089,3632.736911,3632.736911,1190.316066,4328.839934,1.280217354,3.839535374,2.296662752,1523.816107,1523.816107,1063.5706,42.24848891,1105.819089,5331.5,7SB,1523.816107
362,362,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,70,6300,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.363636364,0.363636364,3.479,0.715,5970.3,483.7,6454,6454,7421.4,1.2,1.178,7421.4,0,1,716.436,4203.0912,386.96,5163.2,2.574954188,7.724472997,0.230023182,0.229973712,63.30130409,189.8943353,39.131931,67.47489801,0.574330484,0.533531744,0.919964824,-0.38643308,0.283975376,1683.244412,3570.619588,88.9906277,394.7093723,1772.23504,3965.32896,7930.65792,1950.216295,4754.747705,1.544972513,4.634683798,2.833531014,3013.00977,6026.01954,3366.488825,177.9812554,3544.47008,12908,7SB,6026.01954
363,363,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,70,6300,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.363636364,0.363636364,3.479,0.715,5282.056921,759.3143596,6041.371281,6671.4,8348.4,1.2,1.325142857,7560,788.4,0.905562743,699.948,3665.687137,607.4514877,4833.097025,5.14999999,15.44999983,0.199402541,0.199297817,64.96911574,194.9073455,22.4092145,68.49264372,0.580198515,0.52560389,1.606482012,-1.080878122,0.764537409,1430.895331,3151.21359,121.0637554,638.2506042,1551.959086,3789.464194,3789.464194,1794.086597,5065.965403,3.089999994,9.2699999,5.953472629,5543.727565,5543.727565,1430.895331,121.0637554,1551.959086,6041.371281,7SB,5543.727565
364,364,MD,5,OP,MD,7,SB,7SB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.482,0.708,7664.3,691.6,8355.9,8355.9,9739.1,1.2,1.082122222,9739.1,0,1,919.716,5395.6672,553.28,6684.72,3.308123066,9.917867604,0.113956489,0.113979399,81.31370962,243.7813196,36.74911137,68.89586462,0.462095223,0.522527734,0.979615524,-0.457087791,0.325730867,1534.587288,5209.996712,63.06252162,628.5374784,1597.649809,5838.534191,29192.67095,1723.774852,7095.609148,1.98487384,5.950720563,3.569023268,3421.229606,17106.14803,7672.936438,315.3126081,7988.249046,41779.5,7SB,17106.14803
365,365,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.632,0.592,9162.71992,545.7600265,9708.479947,9759,10856.2,1.2,1.206244444,10800,56.2,0.994823235,1105.248,6445.977536,436.6080212,7766.783958,4.996592222,14.97657186,0.123369644,0.123396557,80.93147435,242.5805404,26.34605481,66.78585944,0.465307583,0.539036262,1.366428494,-0.827392232,0.596499946,1900.485954,6156.985967,53.87592641,491.8841001,1954.36188,6648.870067,6648.870067,2062.113733,7632.638267,2.997955333,8.985943114,5.271710486,6181.69801,6181.69801,1900.485954,53.87592641,1954.36188,9708.479947,7SB,6181.69801
366,366,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,70,8100,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.307692308,0.307692308,3.632,0.592,8192.13284,509.2890533,8701.421893,9919.8,11081,1.2,1.368024691,9720,1361,0.87717715,1120.704,5657.143072,407.4312427,6961.137515,5.149999557,15.44999527,0.235972897,0.235798566,69.79730053,209.3918555,21.78950109,53.59370131,0.480852123,0.671720727,1.652171835,-0.980451108,0.796520285,2455.636441,4615.792399,96.07170275,413.2173506,2551.708144,5029.009749,15087.02925,2743.85155,5855.44445,3.089999734,9.269997162,5.537793956,8478.500363,25435.50109,7366.909324,288.2151082,7655.124432,26104.26568,7SB,25435.50109
367,367,PM-Late,3,OP,NT,7,SB,7SB,0.6,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,5378.4,395.5,5773.9,5773.9,6564.9,1.2,0.729433333,6564.9,0,1,645.408,3786.3936,316.4,4619.12,1.207240247,3.621128125,0.111179525,0.1111806,96.0400553,288.0730213,64.44865085,69.88919125,0.310155257,0.51510111,0.55858423,-0.04348312,0.031008961,1066.377441,3666.614559,35.17754184,360.3224582,1101.554983,4026.937017,12080.81105,1171.910067,4747.581933,0.724344148,2.172676875,1.284326405,848.853691,2546.561073,3199.132323,105.5326255,3304.664949,17321.7,7SB,2546.561073
368,368,Night,8,OP,NT,8,NB,8NB,8.4,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,2304.7,380.6,2685.3,2685.3,3446.5,1.2,0.4308125,3446.5,0,1,276.564,1622.5088,304.48,2148.24,1.800003802,5.400011464,0.018585859,0.018134587,169.3278272,507.983487,69.59301676,69.9999604,4.482439946,7.200004073,7.242105939,-0.042101865,0.029474157,306.7197191,1721.416281,5.521618953,375.078381,312.241338,2096.494662,16771.9573,323.2845759,2846.651424,15.12003194,45.3600963,1.863665682,4888.073115,39104.58492,2453.757752,44.17295163,2497.930704,21482.4,8NB,39104.58492
369,369,AM-Early,1,OP,AM,8,NB,8NB,8.4,70,8800,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.290322581,0.290322581,3.479,0.715,8497.367693,687.5441025,9184.911795,11877.5,13655.7,1.2,1.551784091,10560,3095.7,0.773303456,1318.608,5743.007754,550.035282,7347.929436,4.84991664,14.37048479,0.240883779,0.241515185,58.628506,173.7184608,17.56153562,42.30315838,3.604025411,11.91400404,28.6990848,-16.78508076,15.04935936,2702.00541,4476.754283,132.8418729,554.7022296,2834.847283,5031.456512,5031.456512,3100.531028,6140.860972,40.73929978,120.7120722,5.296053584,126113.4261,126113.4261,2702.00541,132.8418729,2834.847283,9184.911795,8NB,126113.4261
370,370,AM-Peak,2,Peak,AM,8,NB,8NB,8.4,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,7717.608194,627.4639353,8345.072129,9683.5,11139.7,1.2,1.3924625,9600,1539.7,0.861782633,1074.648,5314.368155,501.9711482,6676.057704,5.149999969,15.44999967,0.244945348,0.242505272,64.16782817,192.5034815,20.53700187,53.67679648,7.09236323,9.389532034,24.54106997,-15.15153794,12.13874898,2376.377755,4266.582439,121.7306498,505.7332855,2498.108405,4772.315725,9544.631449,2741.569704,5783.782296,43.25999974,129.7799972,5.651909996,118600.3044,237200.6089,4752.75551,243.4612995,4996.216809,16690.14426,8NB,237200.6089
371,371,AM-Shoulder,1,OP,AM,8,NB,8NB,8.4,70,9600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.272727273,0.272727273,3.479,0.715,6865.9,1011,7876.9,7876.9,9898.9,1.2,1.031135417,9898.9,0,1,823.908,4833.5936,808.8,6301.52,2.85304734,8.510782279,0.109744388,0.109973171,83.06687705,247.7926304,41.36409995,69.24945398,6.318415117,7.278035724,12.18447883,-4.906443103,3.489135179,1354.36777,4687.62423,88.94630035,922.0536996,1443.31407,5609.67793,5609.67793,1621.206671,7453.785329,23.96559766,71.49057115,3.201713373,38817.05487,38817.05487,1354.36777,88.94630035,1443.31407,7876.9,8NB,38817.05487
372,372,MD,5,OP,MD,8,NB,8NB,8.4,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.482,0.708,7472.450784,709.183072,8181.633856,8675.6,10179.6,1.2,1.27245,9600,579.6,0.943062596,950.832,5217.295027,567.3464576,6545.307085,5.149997242,15.44997222,0.161266009,0.158395108,72.46025679,217.380496,23.68591969,66.67185437,6.873869288,7.55941176,21.27846444,-13.71905268,9.854925111,1792.204345,4729.414439,89.86490322,619.3181688,1882.069248,5348.732608,26743.66304,2061.799055,6587.368945,43.25997683,129.7797667,5.641799685,89193.36462,445966.8231,8961.021726,449.3245161,9410.346242,40908.16928,8NB,445966.8231
