,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
326,PM-Peak,3,Peak,PM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,6333.1,394.3,6727.400000000001,6727.400000000001,7516.0,1.1,1.342142857142857,7516.0,0.0,1.0,759.972,4458.5024,315.44000000000005,5381.920000000001,5.149999832610065,15.449996948457162,0.22284467319340004,0.22232672425652467,67.53445674728628,202.60333681068835,24.996913420498128,67.35087614217308,2.598957834582874,1.7817140158160412,4.800592696440547,-3.018878680624506,2.160414887508383,993.5535102599898,4579.574489740011,70.13074189947815,324.16925810052186,1063.684252159468,4903.743747840533,14711.231243521597,1203.9457359584244,5552.082264041576,10.29999966522013,30.899993896914324,5.829098388248498,12400.640319736129,37201.920959208386,2980.6605307799696,210.39222569843446,3951.024756478404,20182.2
327,PM-Late,3,OP,NT,5,NB,5NB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5183.4,380.8,5564.2,5564.2,6325.799999999999,1.1,0.7907249999999999,6325.799999999999,0.0,1.0,622.0079999999999,3649.1136,304.64000000000004,4451.36,1.4200168655373078,4.257237039206559,0.12156136916266602,0.12158371483552766,92.41898771934753,277.07384834187053,61.821217676829896,69.88486117699952,1.184501167444259,1.7171100862041113,1.9410811451061898,-0.22397105890207847,0.15875680157433306,443.59124544610523,4117.800754553895,37.03926288749515,343.76073711250484,480.6305083336004,4461.5614916664,13384.6844749992,554.7090341085907,5149.08296589141,2.8400337310746155,8.514474078413118,1.638664125875803,1575.1839436154444,4725.551830846333,1330.7737363383158,111.11778866248545,2063.899525000801,16692.6
328,Night,8,OP,NT,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2515.7,425.4,2941.1,2941.1,3791.8999999999996,1.1,0.47398749999999995,3791.8999999999996,0.0,1.0,301.88399999999996,1771.0528,340.32,2352.88,0.6821257740334395,2.046204232281221,0.12564539499036734,0.12564802952120613,89.8252119054216,269.45284251555165,69.58211513447887,69.99673473336341,0.7571580114448112,1.7143656837295713,1.7245810905299486,-0.010215406800377247,0.007206763370963987,222.52462860479605,1991.291371395204,42.760537406656866,382.6394625933431,265.28516601145293,2373.930833988547,18991.446671908376,350.80624082476663,3139.2097591752336,1.364251548066879,4.092408464562442,0.9019975777097932,478.5731542893418,3828.5852343147344,1780.1970288383684,342.0842992532549,2424.1653280916235,23528.8
329,AM-Early,1,OP,AM,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,9357.6,739.2,10096.800000000001,10096.800000000001,11575.2,1.1,1.4469,11575.2,0.0,1.0,1122.912,6587.750400000001,591.36,8077.440000000001,4.200000015526911,12.600000206042814,0.15563690093585794,0.15433953862493185,69.28646870196316,207.85940873650011,25.256525113464928,61.95434117931493,1.2428151288518876,1.9369102748213087,4.751247428571431,-2.814337153750122,2.1258732000000014,1025.2970563949586,7209.390943605042,91.2702295612397,647.9297704387603,1116.5672859561982,7857.320714043802,7857.320714043802,1299.1077450786777,9153.180254921323,8.400000031053821,25.20000041208563,4.886631224721159,10912.505128111436,10912.505128111436,1025.2970563949586,91.2702295612397,2239.4792859561985,10096.800000000001
330,AM-Peak,2,Peak,AM,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,7760.3,620.2,8380.5,8380.5,9620.9,1.1,1.2026124999999999,9620.9,0.0,1.0,931.236,5463.251200000001,496.1600000000001,6704.400000000001,5.149983554809942,15.449776362169132,0.13873017089592055,0.13793027797658114,76.37565971717642,229.1243942014981,28.058711283168133,68.01341061931497,2.571712289344537,1.7643579245226306,4.2767466684040345,-2.512388743881404,1.7937226678828244,757.9177726233431,6071.146227376657,68.43548672086051,551.7645132791396,826.3532593442036,6622.910740655797,13245.821481311594,963.2242327859246,7726.439767214077,10.299967109619883,30.899552724338264,6.002973878167572,9921.154059963776,19842.30811992755,1515.8355452466863,136.87097344172102,2583.9425186884073,16761.0
331,AM-Shoulder,1,OP,AM,5,SB,5SB,2.0,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.479,0.715,6222.4,894.5,7116.9,7116.9,8905.9,1.1,1.2369305555555554,8905.9,0.0,1.0,746.6879999999999,4380.5696,715.6,5693.52,5.14999324741044,15.44996870483812,0.14093065943937824,0.14046822322923322,74.71914813369123,224.15728426404485,25.46747666402133,69.0890284946626,1.9569901379577939,1.7368893819265454,4.711892017536532,-2.975002635609987,2.098324412275572,617.3565624480933,4858.355437551906,100.5190605428393,793.9809394571607,717.8756229909326,5652.336377009067,5652.336377009067,918.9137440766112,7240.298255923388,10.29998649482088,30.89993740967624,6.592226168318537,9464.796934957596,9464.796934957596,617.3565624480933,100.5190605428393,1464.5636229909323,7116.9
332,MD,5,OP,MD,5,SB,5SB,2.0,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.482,0.708,6455.3,603.8,7059.1,7059.1,8266.7,1.1,1.291671875,8266.7,0.0,1.0,774.636,4544.5312,483.03999999999996,5647.280000000001,5.149991074512618,15.449776287789598,0.1693161472917177,0.16873306127494117,69.94533853498571,209.83334089399509,23.804045629014492,68.54845952830583,1.8907517857714962,1.7505863855401187,5.041159888121426,-3.290573502581307,2.328811921684998,769.4625140310067,4911.201485968993,81.50481791824758,522.2951820817524,850.9673319492542,5433.496668050746,27167.48334025373,1013.9769677857494,6478.087032214251,10.299982149025237,30.899552575579197,6.136494418280532,10443.91256529135,52219.56282645675,3847.3125701550334,407.5240895912379,5029.47265974627,35295.5
333,PM-Shoulder,1,OP,PM,5,SB,5SB,2.0,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.632,0.592,6341.4,377.8,6719.2,6719.2,7474.799999999999,1.1,1.1679374999999999,7474.799999999999,0.0,1.0,760.968,4464.3456,302.24,5375.360000000001,4.158807830624236,12.45672740263421,0.140270972213596,0.1403108897098851,77.06898299147352,230.84195072772528,31.213225920563243,69.46500619341543,1.8959365493416869,1.7274885093348593,3.844524122735552,-2.117035613400693,1.4911668859148866,626.2180976094895,4954.21390239051,42.40756330591567,335.3924366940843,668.6256609154052,5289.606339084595,5289.606339084595,753.4407875272366,5960.391212472763,8.317615661248473,24.91345480526842,4.685103140731892,6265.160367857404,6265.160367857404,626.2180976094895,42.40756330591567,1429.593660915405,6719.2
334,PM-Peak,3,Peak,PM,5,SB,5SB,2.0,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.632,0.592,6179.5,384.7,6564.2,6564.2,7333.6,1.1,1.145875,7333.6,0.0,1.0,741.54,4350.368,307.76,5251.360000000001,2.574995183632682,7.7249180961135195,0.22289815822460649,0.22266595199890607,68.49607278476216,205.4864240255592,41.252994100303965,67.69819925550843,1.8619966250852555,1.772572997800025,2.9088797702350484,-1.1363067724350233,0.8362158391645339,969.689014799265,4468.270985200735,68.52767338718333,316.1723266128167,1038.2166881864484,4784.443311813551,14353.329935440654,1175.272034960815,5416.787965039184,5.149990367265364,15.449836192227039,2.914916742716965,6052.6304139256745,18157.891241777023,2909.067044397795,205.58302016155,3856.190064559345,19692.6
335,PM-Late,3,OP,NT,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5056.2,371.5,5427.7,5427.7,6170.7,1.1,0.7713375,6170.7,0.0,1.0,606.7439999999999,3559.5648,297.2,4342.16,1.3446942345786124,4.031626168994641,0.12164270791653657,0.1216631100099511,92.38945991572436,276.9995994310483,62.8399839971652,69.90058134536271,1.1549552540324692,1.7167239197497883,1.9096121985870234,-0.19288827883723503,0.13672853901091628,432.99510127638496,4016.460898723615,36.15827629495747,335.3417237050425,469.15337757134245,4351.802622428658,13055.407867285972,541.4699301612574,5022.486069838743,2.6893884691572247,8.063252337989281,1.5517796610404206,1456.0453384472526,4368.136015341757,1298.9853038291549,108.47482888487241,2014.204132714027,16283.099999999999
336,Night,8,OP,NT,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,1807.1,305.7,2112.7999999999997,2112.7999999999997,2724.2,1.1,0.34052499999999997,2724.2,0.0,1.0,216.85199999999998,1272.1984000000002,244.56,1690.2399999999998,1.7991227701430657,5.397380103143304,0.008158303203524262,0.008100556533495375,208.90737623322912,626.7234980253407,69.89521006646413,69.99999464037316,0.5681396398689494,1.1142857996022297,1.1159562998069386,-0.0016705002047088247,0.001169409864857031,10.378980282238443,1579.8690197177616,1.981072105831629,303.71892789416836,12.360052388070072,1883.5879476119298,15068.703580895439,16.32219659973333,2491.025803400267,2.3388596011859852,7.016594134086295,2.375852302365051,38.175356600613604,305.40285280490883,83.03184225790754,15.848576846653032,315.73241910456056,16902.399999999998
337,AM-Early,1,OP,AM,6,NB,6NB,1.3,70,9200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.28125,0.28125,3.479,0.715,6724.6,531.2,7255.8,7255.8,8318.2,1.1,0.9041521739130436,8318.2,0.0,1.0,806.952,4734.1184,424.96000000000004,5804.64,1.7680814155024396,5.300392417623496,0.11036082513977476,0.11038535933992114,83.05042510525008,248.9703469809862,53.28262191047318,69.57136856261388,0.8240119875313232,1.1211508643789347,1.463891925796324,-0.34274106141738936,0.244724348057427,522.4612129333902,5395.18678706661,46.90936230509289,484.29063769490716,569.3705752384832,5879.477424761517,5879.477424761517,663.189299848669,6848.058700151331,2.2985058401531715,6.8905101429105455,2.0591018225604594,1524.1095859416155,1524.1095859416155,522.4612129333902,46.90936230509289,1376.3225752384833,7255.8
338,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,5576.6,445.7,6022.3,6022.3,6913.700000000001,1.1,0.7201770833333334,6913.700000000001,0.0,1.0,669.192,3925.9264000000003,356.56,4817.84,1.5016278764419424,4.50252529143907,0.10469360959954975,0.104711222858535,84.94292928319862,254.69538320821732,64.66235621817171,69.87855661242327,1.017626787563122,1.1162222544552798,1.2062659723816263,-0.09004371792634647,0.06438618066713851,411.0194058381658,4496.388594161835,37.33583362243924,408.36416637756076,448.35523946060505,4904.752760539395,9809.50552107879,523.0269067054835,5721.4810932945165,1.9521162393745253,5.8532828788707905,1.751521257277933,1020.8948525453441,2041.7897050906881,822.0388116763316,74.67166724487848,1565.90247892121,12044.6
339,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4471.5,642.8,5114.3,5114.3,6399.9,1.1,0.7999875,6399.9,0.0,1.0,536.5799999999999,3147.936,514.24,4091.4400000000005,1.2916875669074364,3.8740983778150917,0.12295361266322324,0.12296611816840983,78.42254966536677,235.2091018187316,61.35907967065556,69.91923500962788,0.8265421193423365,1.1155728461454046,1.2712055072967923,-0.15563266115138763,0.1098438551077546,387.05010363261636,3547.8698963673837,63.23409660692307,579.5659033930768,450.2842002395394,4127.43579976046,4127.43579976046,576.7523934533856,5286.567606546614,1.6791938369796673,5.036327891159619,1.6543394534467104,968.3997930359594,968.3997930359594,387.05010363261636,63.23409660692307,986.8642002395393,5114.3
340,MD,5,OP,MD,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,4640.0,433.9,5073.9,5073.9,5941.7,1.1,0.7427125,5941.7,0.0,1.0,556.8,3266.56,347.12,4059.12,1.0757500727449154,3.226461263260276,0.12245876816666139,0.12246227369476544,78.7541804686267,236.20478309935956,64.19553788237961,69.92989511217384,0.7354696970887237,1.1154027883908733,1.2150377202682405,-0.09963493187736727,0.07052640418776843,400.0189137424894,3683.1810862575103,42.509104444926976,391.39089555507303,442.52801818741636,4074.5719818125835,20372.859909062918,527.5462270772704,4857.353772922729,1.3984750945683901,4.194399642238359,1.2823467239647963,737.7166607008473,3688.583303504237,2000.0945687124472,212.54552222463488,2769.4400909370825,25369.5
341,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.632,0.592,4557.4,271.5,4828.9,4828.9,5371.9,1.1,0.6714874999999999,5371.9,0.0,1.0,546.8879999999999,3208.4096,217.20000000000002,3863.12,0.8408372731836901,2.522043865731696,0.129806004990759,0.1298213839204758,79.37068762763317,238.06789046380456,66.82697609411113,69.9415902282517,0.6133566463302426,1.1152162789757851,1.1671933186106478,-0.051977039634862665,0.03703532302745351,416.4708325499991,3594.041167450001,28.197204587527345,243.30279541247265,444.6680371375264,3837.3439628624737,3837.3439628624737,501.06244631258113,4323.949553687419,1.0930884551387972,3.278657025451205,0.9474456243238787,547.6884218814287,547.6884218814287,416.4708325499991,28.197204587527345,991.5560371375263,4828.9
342,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.632,0.592,4440.1,276.4,4716.5,4716.5,5269.3,1.1,0.6586625,5269.3,0.0,1.0,532.812,3125.8304000000007,221.12,3773.2000000000003,1.2218874681952763,3.6647888256813905,0.12998004909445857,0.12999399496704367,79.29760181832037,237.83611225372601,67.1621365049503,69.94879609531593,0.942383626104615,1.1151013935066598,1.161368652920249,-0.04626725941358911,0.032958057044174247,406.29558885295114,3500.992411147049,28.744272167112698,247.6557278328873,435.0398610200638,3748.6481389799364,11245.944416939808,492.52840535428925,4243.959594645711,1.5884537086538593,4.764225473385808,1.383296635006663,782.3259285956669,2346.977785787001,1218.8867665588534,86.23281650133809,1837.9315830601913,14149.5
343,PM-Late,3,OP,NT,6,NB,6NB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,3634.0,267.0,3901.0,3901.0,4435.0,1.1,0.554375,4435.0,0.0,1.0,436.08,2558.3360000000002,213.60000000000002,3120.8,0.7886315993147374,2.365482132854274,0.122224525072068,0.12223244989792358,92.17173252663795,276.46696713070804,68.92094021471685,69.9860836148497,0.5378338881546494,1.114507284466049,1.1317315137750323,-0.017224229308983263,0.012212059642522616,312.6914025747742,2885.228597425226,26.108851298196477,240.89114870180353,338.8002538729707,3126.1197461270294,9378.359238381088,391.01795646936364,3607.9020435306365,1.0252210791091587,3.075126772710556,0.9101479076085962,400.8658448076691,1202.5975344230073,938.0742077243226,78.32655389458944,1452.480761618912,11703.0
344,Night,8,OP,NT,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2008.6,329.9,2338.5,2338.5,2998.2999999999997,1.1,0.37478749999999994,2998.2999999999997,0.0,1.0,241.03199999999998,1414.0544,263.92,1870.8000000000002,0.8265584142812065,2.4797821010835106,0.0713943273344602,0.07136637958039074,109.48528404404898,328.47000649140915,69.86393853848443,69.99984212842236,0.49684475589062127,1.1142882273491486,1.1164558087007053,-0.002167581351556702,0.0015190660904936132,100.95546270233372,1666.6125372976662,18.835014898856727,311.06498510114324,119.79047760119045,1977.6775223988095,15821.420179190476,157.4605073989039,2599.807492601096,1.0745259385655686,3.223716731408564,1.0864997167587818,169.1980159793204,1353.584127834563,807.6437016186698,150.68011919085382,1199.3558208095235,18708.0
345,AM-Early,1,OP,AM,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4309.6,340.5,4650.1,4650.1,5331.1,1.1,0.6663875,5331.1,0.0,1.0,517.152,3033.9584000000004,272.40000000000003,3720.0800000000004,0.8895286526737168,2.668042907123091,0.12170760756190283,0.1217098612178625,79.53519946509344,238.55704272327694,66.83458126993371,69.9602118796414,0.6524216022202237,1.1149194364103718,1.167060502481059,-0.052141066070687137,0.03694235173674128,369.25581830633865,3423.1921816936615,33.153766195745746,307.34623380425427,402.4095845020844,3730.5384154979156,3730.5384154979156,468.7171168935759,4345.230883106424,1.156387248475832,3.4684557792600184,1.0360570854911768,541.9950916808284,541.9950916808284,369.25581830633865,33.153766195745746,919.5615845020844,4650.1
346,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4754.0,381.3,5135.3,5135.3,5897.9,1.1,0.7372375,5897.9,0.0,1.0,570.48,3346.8160000000007,305.04,4108.240000000001,1.550519962392666,4.649608669251305,0.12171971339357583,0.12173253132450616,79.53344356117975,238.5002435614046,64.40736803811292,69.92768612434908,1.1291987618311219,1.1154380235218466,1.211041568316278,-0.09560354479443145,0.06772909782139475,407.37348430103395,3776.1465156989657,37.133291355227364,344.16670864477265,444.5067756562613,4120.3132243437385,8240.626448687477,518.773358366716,4808.646641633284,2.015675951110466,6.044491270026697,1.809412222735775,1045.5847908497005,2091.169581699401,814.7469686020679,74.26658271045473,1459.4935513125226,10270.6
347,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,4370.7,628.4,4999.099999999999,4999.099999999999,6255.9,1.1,0.7819875,6255.9,0.0,1.0,524.4839999999999,3076.9728,502.72,3999.2799999999997,1.228105496229846,3.6835040067471274,0.12309314659525221,0.12310175711649664,78.38250491982465,235.09565897831857,62.3462975187038,69.92928432334917,0.8073776579126439,1.1154125307408023,1.2510766974831202,-0.13566416674231796,0.09575368823818407,378.7542639400037,3467.4617360599964,61.88571533760519,566.5142846623947,440.63997927760886,4033.9760207223912,4033.9760207223912,564.4114099528192,5167.0045900471805,1.5965371450988,4.788555208771266,1.572954126423066,901.038415773196,901.038415773196,378.7542639400037,61.88571533760519,965.1239792776088,4999.099999999999
348,MD,5,OP,MD,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,5297.4,484.4,5781.799999999999,5781.799999999999,6750.599999999999,1.1,0.8438249999999999,6750.599999999999,0.0,1.0,635.688,3729.3696,387.52,4625.44,1.4331944745588938,4.297990666730626,0.12187363871066073,0.1218772590938327,78.94816928978872,236.75677012878262,58.57378867221995,69.84944730951074,0.8364607228868951,1.116687432820667,1.3316536588829777,-0.21496622606231064,0.1521575612180843,454.5118432489213,4207.200156751078,47.229875444042044,437.17012455595795,501.74171869296333,4644.370281307036,23221.851406535177,596.2014695810474,5518.710530418952,1.863152816926562,5.587387866749814,1.7028630356689876,1110.7166540798573,5553.583270399286,2272.5592162446064,236.14937722021023,3144.3965934648168,28908.999999999996
